table_catalog;table_schema;table_name;column_name;ordinal_position;column_default;is_nullable;data_type;character_maximum_length;character_octet_length;numeric_precision;numeric_precision_radix;numeric_scale;datetime_precision;character_set_catalog;character_set_schema;character_set_name;collation_catalog;collation_schema;collation_name;domain_catalog;domain_schema;domain_name
XpoMaster;orders;ExternalOrder;ScheduledPickUpLate;22;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;ExternalOrder;DeliveryDate;23;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;ExternalOrder;ActualDelivery;24;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;ExternalOrder;ScheduledDeliveryEarly;25;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;ExternalOrder;ScheduledDeliveryLate;26;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;orders;ExternalOrder;OriginLatitude;27;;YES;decimal;;;10;10;6;;;;;;;;;;
XpoMaster;orders;ExternalOrder;OriginLongitude;28;;YES;decimal;;;10;10;6;;;;;;;;;;
XpoMaster;orders;ExternalOrder;DestinationLatitude;29;;YES;decimal;;;10;10;6;;;;;;;;;;
XpoMaster;orders;ExternalOrder;DestinationLongitude;30;;YES;decimal;;;10;10;6;;;;;;;;;;
XpoMaster;orders;ExternalOrder;Price;31;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;FuelPrice;32;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;FreightPrice;33;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;AccessorialsPrice;34;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;Cost;35;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;FreightCost;36;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;FuelCost;37;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;AccessorialsCost;38;;YES;money;;;19;10;4;;;;;;;;;;
XpoMaster;orders;ExternalOrder;OriginZipId;39;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;ExternalOrder;OriginZipCode;40;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;OriginCity;41;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;OriginState;42;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;OriginStateCode;43;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;OriginStateId;44;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;ExternalOrder;DestinationZipId;45;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;ExternalOrder;DestinationZipCode;46;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;DestinationCity;47;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;DestinationState;48;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;DestinationStateCode;49;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;DestinationStateId;50;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;ExternalOrder;DataSourceName;51;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;DataSourceId;52;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;orders;ExternalOrder;OriginalId;53;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;orders;ExternalOrder;IsExcluded;54;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;dbo;ServiceFailureReason_ReasonCode;ReasonId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;ServiceFailureReason_ReasonCode;ReasonCodeId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;dbo;ServiceFailureReason_ReasonCode;CreatedBy;3;([dbo].[fns_GetContextUserName]());NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;dbo;ServiceFailureReason_ReasonCode;CreatedDate;4;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;fo;v_CarrierDispatchNew;TripId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierDispatchNew;MaxPay;2;;YES;decimal;;;19;10;4;;;;;;;;;;
XpoMaster;fo;v_CarrierDispatchNew;OrderCode;3;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierDispatchNew;TotalWeight;4;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierDispatchNew;Currency;5;;NO;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierDispatchNew;CurrencyId;6;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierDispatchNew;CurrencyExchangeRate;7;;YES;decimal;;;8;10;4;;;;;;;;;;
XpoMaster;ediout;v_BillingInfo;BillingInvoiceId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInfo;CustomerCode;2;;NO;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInfo;OrderCode;3;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInfo;OrderId;4;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInfo;TrailerEquipmentType;5;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;MTCrossReferenceCustomer;CustomerCode;1;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;MTCrossReferenceCustomer;CrossReferenceKey;2;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;MTCrossReferenceCustomer;CreatedBy;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;MTCrossReferenceCustomer;CreatedDate;4;;NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;MTCrossReferenceCustomer;UpdatedBy;5;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;MTCrossReferenceCustomer;UpdatedDate;6;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;accounting;MTCrossReferenceCustomer;Markup;7;;YES;decimal;;;5;10;2;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;AccountsPayableId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;TransactionType;2;;NO;varchar;1;1;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;TrailerContainer;3;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;ReportingCode;4;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;MCNumber;5;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;PayeeCode;6;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;InvoiceDate;7;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;InvoiceNumber;8;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;PayCurrency;9;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;LineItemGLCompanyCode;10;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;LineItemGLLocationCode;11;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;LineItemGLDepartmentCode;12;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;OrderNumber;13;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;OrdNum2;14;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;CostType;15;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;DeliveryDate;16;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;CrossSellNumber;17;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;BOLNumber;18;;YES;varchar;500;500;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;AllocationCode;19;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;AddlOrderNumber;20;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;MWBRef;21;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;BatchNumber;22;;YES;varchar;13;13;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;Company;23;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;QuickPay;24;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;OrderCode;25;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableForOracleManually;UUID;26;;YES;varchar;8000;8000;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;InsuranceLimitCategoryTypeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;InsuranceLimitCategoryType;Code;2;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;Description;4;;YES;varchar;256;256;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;IsActive;5;((1));NO;bit;;;;;;;;;;;;;;;
XpoMaster;carrier;InsuranceLimitCategoryType;SortOrder;6;((0));NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;carrier;InsuranceLimitCategoryType;CreatedBy;7;([dbo].[fns_GetContextUserName]());NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;CreatedDate;8;(getdate());NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;carrier;InsuranceLimitCategoryType;UpdatedBy;9;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;carrier;InsuranceLimitCategoryType;UpdatedDate;10;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fo;v_CarrierManager;carrierid;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierManager;userid;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierManager;username;3;;NO;varchar;150;150;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierManager;CarrierRepName;4;;NO;varchar;301;301;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;tms;GeographicLocationCenterZip;GeographicLocationId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;tms;GeographicLocationCenterZip;ZipId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;BillingInvoiceId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;OrderId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;ShipmentId;3;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;BillingDate;4;;YES;datetime2;;;;;;7;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;BillingUser;5;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;InvoiceNumber;6;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;OrderCode;7;;NO;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;BillOfLadding;8;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;CommodityDescription;9;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;ConsigneeRefnum;10;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;CurrencyCode;11;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;OrderDeliveryDate;12;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;RateMethodType;13;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;PaymentMethod;14;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;BillDistance;15;;YES;decimal;;;18;10;1;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;Weight;16;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;Pieces;17;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;ediout;v_BillingInvoice;CorrectionCode;18;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;CreatedBy;19;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;InboundMessage;20;;YES;varchar;-1;-1;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;ediout;v_BillingInvoice;AmountPaid;21;;YES;decimal;;;38;10;4;;;;;;;;;;
XpoMaster;edi;SegmentBuilder;SegmentBuilderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;SegmentBuilder;SegmentName;2;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;SegmentBuilder;Sequence;3;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;edi;SegmentBuilder;ProcedureName;4;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;edi;SegmentBuilder;ProcedureDescription;5;;YES;varchar;512;512;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableTax;AccountsPayableTaxId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableTax;AccountsPayableId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableTax;TaxCode;3;;NO;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;v_AccountsPayableTax;TaxAmount;4;;NO;decimal;;;19;10;4;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableTax;TaxTransactionAmount;5;;NO;decimal;;;19;10;4;;;;;;;;;;
XpoMaster;accounting;v_AccountsPayableTax;IsDeleted;6;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;customer;CustomerServiceType;CustomerServiceTypeId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;customer;CustomerServiceType;Code;2;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;customer;CustomerServiceType;Name;3;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;customer;CustomerServiceType;Description;4;;YES;varchar;256;256;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;customer;CustomerServiceType;IsActive;5;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;customer;CustomerServiceType;SortOrder;6;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;customer;CustomerServiceType;CreatedBy;7;;NO;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;customer;CustomerServiceType;CreatedDate;8;;NO;datetime2;;;;;;2;;;;;;;;;
XpoMaster;customer;CustomerServiceType;UpdatedBy;9;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;customer;CustomerServiceType;UpdatedDate;10;;YES;datetime2;;;;;;2;;;;;;;;;
XpoMaster;accounting;StagingAccountsReceivableForContpaq;StagingAccountsReceivableForContpaqId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;StagingAccountsReceivableForContpaq;AccountsReceivableId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;accounting;StagingAccountsReceivableForContpaq;IsExported;3;;NO;bit;;;;;;;;;;;;;;;
XpoMaster;accounting;StagingAccountsReceivableForContpaq;ExceptionMessage;4;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;accounting;StagingAccountsReceivableForContpaq;CreatedDate;5;;NO;datetime2;;;;;;7;;;;;;;;;
XpoMaster;fo;v_CarrierPay;OrderId;1;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;TripId;2;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;TripCode;3;;NO;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;Sequence;4;;NO;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;CarrierName;5;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierCode;6;;YES;varchar;15;15;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TripStatus;7;;NO;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TripStatusCode;8;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;ToTalCarrierPay;9;;YES;decimal;;;38;10;4;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;LineHaul;10;;YES;decimal;;;38;10;4;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;Fuel;11;;YES;decimal;;;38;10;4;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;Accessorials;12;;YES;decimal;;;38;10;4;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;DriverName;13;;YES;varchar;32;32;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TrailerNumber;14;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TruckNumber;15;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TrackingIdentifier;16;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierZipCode;17;;YES;varchar;10;10;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierCity;18;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierStateCode;19;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierAddress1;20;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierAddress2;21;;YES;varchar;255;255;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierPhoneNumber;22;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierId;23;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;CarrierCountryCode;24;;YES;varchar;3;3;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;ProNumber;25;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierContactId;26;;YES;int;;;10;10;0;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;CarrierContactName;27;;YES;varchar;200;200;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierContactPhone;28;;YES;varchar;25;25;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;DriverPhoneNumber;29;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierContactFirstName;30;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierContactLastName;31;;YES;varchar;100;100;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierQuoteNumber;32;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierCrossSellNumber;33;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierPickupNumber;34;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;CarrierUrl;35;;YES;varchar;500;500;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;DroppedTrailerNumber;36;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;LoadedTrailerNumber;37;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;EmptyTrailerNumber;38;;YES;varchar;50;50;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;DroppedTrailerLicensePlate;39;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;DroppedTrailerLicenseState;40;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;LoadedTrailerLicensePlate;41;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;LoadedTrailerLicenseState;42;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;EmptyTrailerLicensePlate;43;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;EmptyTrailerLicenseState;44;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TruckLicensePlate;45;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TruckLicenseState;46;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TrailerLicensePlate;47;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;TrailerLicenseState;48;;YES;varchar;20;20;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;Sharp4TransportClass;49;;YES;varchar;2;2;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
XpoMaster;fo;v_CarrierPay;IsSwapped;50;;YES;bit;;;;;;;;;;;;;;;
XpoMaster;fo;v_CarrierPay;IberiaSeviceTypeCode;51;;YES;varchar;30;30;;;;;;;iso_1;;;SQL_Latin1_General_CP1_CI_AS;;;
